XML Filename,id,Comment,English Value
SpecMeasManager.xml,smm-finish-up-txt,,of {1} {2} file - may take a minute.
SpecMeasManager.xml,,," ex. ""of 112.2 kb foreground file - may take a minute."""
SpecMeasManager.xml,smm-window-title-parsing,,Parsing File
SpecMeasManager.xml,smm-window-msg-parsing,,This may take a second.
SpecMeasManager.xml,smm-no-file-disp,,"Error, no {1} measurement displayed."
SpecMeasManager.xml,smm-no-spec-disp,,"Sorry, the {1}  doesn't look to be displaying a spectrum."
SpecMeasManager.xml,smm-err-parse-spec-title,,Could Not Parse File
SpecMeasManager.xml,smm-err-parse-spec,,"
    <p>Sorry, I couldnt parse the file {1}:</p>
  <p>Error: <em>{2}</em></p>
  <p>If you think this is a valid spectrum file, please send it to 
  <a href=""mailto:interspec@sandia.gov"" target=""_blank"">interspec@sandia.gov</a>, and
   we'll try to fix this issue.</p>
  "
SpecMeasManager.xml,smm-failed-combine,,Failed in combining files: {1}
SpecMeasManager.xml,smm-failed-sum,,Failed summing spectra: {1}
SpecMeasManager.xml,,, URI entry 
SpecMeasManager.xml,smm-qr-no-meas,,No gamma measurements in URL/QR code
SpecMeasManager.xml,smm-qr-no-gamma,,No gamma measurements in URL/QR code
SpecMeasManager.xml,smm-qr-name-placeholder,,From QR-code/URL
SpecMeasManager.xml,smm-qr-err-decode,,Error decoding spectrum URL/QR code: {1}
SpecMeasManager.xml,smm-qr-couldnt-encode,,"
    Spectrum could not be encoded to a QR code.
    <br />
    Likely due to requiring more than 9 QR codes.
  "
SpecMeasManager.xml,smm-qr-encode-fail,,Failed to encoded spectrum to a QR code: {1} 
SpecMeasManager.xml,,," Messages for ""Virtual Detectors"" at RSI systems "
SpecMeasManager.xml,smm-vd-load-title,,Virtual Detectors to load?
SpecMeasManager.xml,smm-vd-load-msg,,"
    <div>This file contained multiple ""Virtual Detectors"" which</div>
    <div>may be sums of multiple physical detectors, or not.</div>
    <div>If you load all, see the <b>View</b>→<b>Detectors</b> menu to</div>
    <div>display a subset.</div>
    {1}
    <div style=""margin-top: 20px; margin-bottom: 5px; white-space: nowrap; font-weight: bold;"">
      What detectors data would you like to load?
    </div>
  "
SpecMeasManager.xml,smm-vd-gt-5dets,,"
    <div>There are {1} VDs, only ""All"" or first 5 selectable.</div>
  "
SpecMeasManager.xml,smm-vd-all-btn,,All
SpecMeasManager.xml,,, Derived data related text
SpecMeasManager.xml,smm-derived-window-title,,Use Derived Data?
SpecMeasManager.xml,smm-derived-window-txt,,"
    <div>This file contained ""Derived Data"" spectra, which are</div>
    <div>usually what is used by the detection system for analysis.</div>
    <div style=""margin-top: 20px; margin-bottom: 5px; white-space: nowrap; font-weight: bold;"">
      What data would you like to load?
    </div>
  "
SpecMeasManager.xml,smm-derived-all,,All Data
SpecMeasManager.xml,smm-derived-raw,,Raw Data
SpecMeasManager.xml,smm-derived-derived,,Derived Data
SpecMeasManager.xml,smm-multiple-binnings-window-title,,Select Energy Binning
SpecMeasManager.xml,smm-multiple-binnings-window-txt,,"
    <div style=""white-space: nowrap;"">Multiple energy binnings were found in the spectrum file.</div>
    <div style=""margin-top: 5px; margin-bottom: 5px;"">Please select which one you would like</div>
  "
SpecMeasManager.xml,smm-multiple-binnings-keep-all-btn,,Keep All
SpecMeasManager.xml,smm-warn-has-intrinsic,,"The uploaded file contained an intrinsic activity spectrum, but currently showing the other spectrum in the file."
SpecMeasManager.xml,smm-warn-upload-mult-spec,,The uploaded file contained {1} samples<br />
SpecMeasManager.xml,smm-warn-upload-mult-showing-fore,,The first foreground sample is being shown.<br />
SpecMeasManager.xml,smm-warn-upload-mult-showing-first,,The first sample is being shown.<br />
SpecMeasManager.xml,smm-warn-upload-mult-showing-other,,Sample {1} is being shown.<br />
SpecMeasManager.xml,smm-warn-upload-use-spec-manager,,"Use the <b>Spectrum Files</b> tab, or the <b>File Manager</b> to select other records."
SpecMeasManager.xml,smm-warn-upload-use-file-manager,,Use the <b>File Manager</b> to select others.
SpecMeasManager.xml,smm-multi-cal-present,,"The uploaded file contained {1} calibration or derived-data samples
    <br />
    {2}
    will not be displayed.
    <br />
    Use the <b>Spectrum Files</b> tab or <b>File Manager</b> to change this.
  "
SpecMeasManager.xml,smm-multi-cal-it,,It
SpecMeasManager.xml,smm-multi-cal-they,,They
SpecMeasManager.xml,smm-multi-spectra-using-back,,"File has multiple spectra, so only the background spectrum has been displayed."
SpecMeasManager.xml,smm-multi-spectra-using-first,,"The uploaded file contained {1} samples so
    <br />
    am displaying the first one.
    <br />
    Use the <b>File Manager</b> to change this.
  "
SpecMeasManager.xml,,, The visual components of the Spectrum Measurement Manager GUI 
SpecMeasManager.xml,smm-selected-spec-label,,Selected Spectrum: 
SpecMeasManager.xml,smm-disp-as-btn,,Display As
SpecMeasManager.xml,smm-to-new-file,,To New File
SpecMeasManager.xml,smm-tt-to-new-file,,Creates a new in-memory spectrum file from the current selection.
SpecMeasManager.xml,smm-as-new-file,,As New File
SpecMeasManager.xml,smm-tt-as-new-file,,Creates a new in-memory spectrum file from the current selection.
SpecMeasManager.xml,smm-sum-spectra,,Sum Spectra
SpecMeasManager.xml,smm-tt-sum-spectra,,Creates a new in-memory spectrum file from the current selection.
SpecMeasManager.xml,smm-export-btn,,Export...
SpecMeasManager.xml,smm-unload-btn,,Unload
SpecMeasManager.xml,smm-unassign-label,,Unassign: 
SpecMeasManager.xml,smm-prev-states-window-title,,Previously Stored States
SpecMeasManager.xml,smm-err-prev-state-unexpected,,Unexpected issue displaying available save-states: {1}
SpecMeasManager.xml,smm-tab-saved-states,,Saved States
SpecMeasManager.xml,smm-tab-auto-saved,,Auto-saved Spectra
SpecMeasManager.xml,smm-auto-check-prev-cb,,Automatically check for prev. work.
SpecMeasManager.xml,smm-cant-save,,Will not be able to save this file to the database. {1}
SpecMeasManager.xml,smm-max-file-to-large,,"Attempted file is too large; max size is {1} kb, you tried to upload {2} kb."
SpecMeasManager.xml,smm-must-specify-name,,You must specify a name
SpecMeasManager.xml,smm-save-spectype-as-window-title,,Save {1} Spectrum As
SpecMeasManager.xml,smm-save-spectype-name-empty-txt,,(Name to store under)
SpecMeasManager.xml,smm-save-spectype-desc-empty-txt,,(Optional description)
SpecMeasManager.xml,smm-save-state-toast,,Saved state of {1}
SpecMeasManager.xml,smm-save-spec-version-window-title,,Save Spectrum Version
SpecMeasManager.xml,smm-save-state,,Save State
SpecMeasManager.xml,smm-create-new-tag-toast,,Created a new tag: '{1}'.
SpecMeasManager.xml,smm-next-qr,,Next QR code
SpecMeasManager.xml,smm-qr-desc,,{1}  for the {2} spectrum.
SpecMeasManager.xml,smm-qr-title,,Spectrum File {1}
SpecMeasManager.xml,smm-qr-sequence-single,,QR Code
SpecMeasManager.xml,smm-qr-sequence-multi,,QR Code {1} of {2}
SpecMeasManager.xml,musd-dialog-title,,Multi-part QR/URL Spectrum
SpecMeasManager.xml,musd-err-diff-spec,,URL/QR-code received was from a different spectrum than previous URL/QR-code
SpecMeasManager.xml,musd-err-duplicate-url,,Have already received this URL/QR-code
SpecMeasManager.xml,musd-from-qr-file-name,,From QR-code/URL
SpecMeasManager.xml,musd-err-decoding-url,,Error decoding URL: {1}
SpecMeasManager.xml,musd-received-urls-list,,Have received urls {1} of {2}.<p>Waiting on more URLS/QR-codes</p>
SpecMeasManager.xml,uid-qr-code-pic,,QR-code Picture
SpecMeasManager.xml,uid-no-qr-found,,No QR-codes found ⓘ
SpecMeasManager.xml,uid-no-qr-found-title,,No QR-code found
SpecMeasManager.xml,uid-no-qr-content,,"
    <p>
      If there is a QR-code in the image, you can try cropping the photo or adjusting color level.
      <br />
      Using a 3rd party app/website, or the capabilities built into iOS or Android, will also often times work better.
    </p>
  "
SpecMeasManager.xml,uid-err-qr-search-title,,Error searching for QR-code
SpecMeasManager.xml,uid-err-qr-search-content,,"
    <div>
      Error value: {1}
    </div>
    <p>
      Error message: {2}
    </p>
  "
SpecMeasManager.xml,uid-some-invalid-qrs,,{1} of the QR-codes had invalid URIs.
SpecMeasManager.xml,uid-qr-didnt-have-uri,,The QR-code did not contain a <code>interspec://</code> or <code>raddata://</code> URI.
SpecMeasManager.xml,uid-invalid-qr,,Invalid QR-code
SpecMeasManager.xml,uid-invalid-uri,,QR-code contained invalid URI
SpecMeasManager.xml,uid-multi-qr-found-title,,{1} QR-codes found
SpecMeasManager.xml,uid-multi-qr-found-content,,Would you like to use all of these?
SpecMeasManager.xml,uid-multi-qr-status,,Found {1} QR-codes
SpecMeasManager.xml,uid-qr-found-title,,Found QR-code
SpecMeasManager.xml,uid-qr-found-content,,Would you like to use the QR-code starting with <br /> <code>{1}...</code>
SpecMeasManager.xml,uid-found-qr,,Found QR-code
SpecMeasManager.xml,uid-err-getting-data,,Error retrieving data to embed - not embedding image.
SpecMeasManager.xml,uid-err-no-foreground-embedd,,No foreground loaded - not embedding image.
SpecMeasManager.xml,uid-image-embed-conf,,Image has been embedded in the foreground spectrum file; only exporting in N42-2012 file format will preserve this.
SpecMeasManager.xml,uid-image-not-spectrum,,"This file looks to be an image, and not a spectrum file."
SpecMeasManager.xml,uid-err-to-large,,Uploaded file was too large to try and display.
SpecMeasManager.xml,uid-err-reading-upload,,Couldn't read uploaded file.
SpecMeasManager.xml,uid-embed-image-btn,,Embed image in spectrum file
SpecMeasManager.xml,uid-no-qr-found,,QR-code not found ⓘ
SpecMeasManager.xml,uid-looking-for-qr,,Looking for QR-codes.
SpecMeasManager.xml,uid-check-for-qr-btn,,Check for Qr-code
SpecMeasManager.xml,uid-tt-auto-qr,,"
    Images are automatically searched for QR-codes that may be useable by InterSpec.
    <br />
    If there is a QR-code in the image that is not found, you may have
    better luck using a 3rd party app/website, or the capabilities built into iOS
    or Android.
    <br />
    If you use a 3rd part tool to extract the URI from the QR-code, you
    can enter it into InterSpec using the ""<b>Enter URL</b>""
    item in the ""<b>Edit</b>"" menu.
  "
FeatureMarkerWidget.xml,,," fmw- is short for FeatureMarkerWidget
  "
FeatureMarkerWidget.xml,fmw-escape-peaks,,Escape Peaks
FeatureMarkerWidget.xml,fmw-compton-peak,,Compton Peak
FeatureMarkerWidget.xml,fmw-angle,,Angle
FeatureMarkerWidget.xml,fmw-compton-edge,,Compton Edge
FeatureMarkerWidget.xml,fmw-sum-peak,,Sum Peak
SpecFileSummary.xml,,," sfs- is short for SpecFileSummary
  "
SpecFileSummary.xml,sfs-spectrum,,Spectrum
SpecFileSummary.xml,sfs-alow-edit-cb,,Allow Edit
SpecFileSummary.xml,sfs-update-display-btn,,Update Displays
SpecFileSummary.xml,sfs-tt-update-display,,The changes made on this screen may not be propagated to the GUI components until you reload the spectrum.
SpecFileSummary.xml,sfs-file-info-title,,File Information
SpecFileSummary.xml,sfs-file-name-label,,File Name:
SpecFileSummary.xml,sfs-memory-size-label,,Mem Size:
SpecFileSummary.xml,sfs-inspection-label,,Inspection:
SpecFileSummary.xml,sfs-lane-label,,Lane:
SpecFileSummary.xml,sfs-location-label,,Location:
SpecFileSummary.xml,sfs-no-det-id-btn,,No Det. ID
SpecFileSummary.xml,sfs-show-det-id-btn,,Show Det. ID
SpecFileSummary.xml,sfs-show-pics-btn,,Show Pics
SpecFileSummary.xml,sfs-instrument-type-label,,Instru. Type:
SpecFileSummary.xml,sfs-manufacturer-label,,Manufacturer:
SpecFileSummary.xml,sfs-model-label,,Model:
SpecFileSummary.xml,sfs-instrument-id-label,,Instru. ID:
SpecFileSummary.xml,sfs-uuid-label,,UUID:
SpecFileSummary.xml,sfs-file-label,,File
SpecFileSummary.xml,sfs-remarks-label,,Remarks:
SpecFileSummary.xml,sfs-measurement-info-label,,Measurement Information
SpecFileSummary.xml,sfs-date-time-label,,Date/Time:
SpecFileSummary.xml,sfs-live-time-label,,Live Time:
SpecFileSummary.xml,sfs-real-time-label,,Real Time:
SpecFileSummary.xml,sfs-detector-name-label,,Det. Name:
SpecFileSummary.xml,sfs-sample-number-label,,Sample Num:
SpecFileSummary.xml,sfs-energy-range-label,,Energy(keV):
SpecFileSummary.xml,sfs-number-channels-label,,Num Channels:
SpecFileSummary.xml,sfs-sum-gammas-label,,Sum Gamma:
SpecFileSummary.xml,sfs-gamma-cps-label,,Gamma CPS:
SpecFileSummary.xml,sfs-sum-neutrons-label,,Sum Neutron:
SpecFileSummary.xml,sfs-neutrons-cps-label,,Neutron CPS:
SpecFileSummary.xml,sfs-latitude-label,,Latitude:
SpecFileSummary.xml,sfs-longitude-label,,Longitude:
SpecFileSummary.xml,sfs-position-time-label,,Position Time:
SpecFileSummary.xml,sfs-latitude-empty-text,,"dec or deg min' sec"" N/S"
SpecFileSummary.xml,sfs-longitude-empty-text,,"dec or deg min' sec"" E/W"
SpecFileSummary.xml,sfs-show-map-btn,,Show Map
SpecFileSummary.xml,sfs-description-label,,Description:
SpecFileSummary.xml,sfs-source-type-label,,Source Type:
SpecFileSummary.xml,sfs-spectra-label,,Spectra
SpecFileSummary.xml,sfs-err-show-map,,Error trying to display coordinates: {1}
SpecFileSummary.xml,sfs-err-time-format,,Error converting '{1}' to a date/time string
SpecFileSummary.xml,sfs-err-lat-lon,,Error converting Long/Lat to valid float
LeafletRadMap.xml,,," lrm- is short for LeafletRadMap
  "
LeafletRadMap.xml,lrm-pre-warn-title,,Before Proceeding
LeafletRadMap.xml,lrm-pre-warn-content,,"
    Map tiles will be requested from <a href=""https://arcgis.com"" target=""_blank"">https://arcgis.com</a>.
    No radiation data will leave your device, but requests for
    map tiles encompassing the measurements will be made to this service.
    {1}
  "
LeafletRadMap.xml,lrm-pre-warn-user-key,,"
    <p>Your custom arcgis key starting with '{1}' will be used to request map tiles.</p>
  "
LeafletRadMap.xml,lrm-pre-warn-invalid-user-key,,"
    <p>An invalid arcgis key was specified in arcgis_key.txt, so the built-in key will be used.</p>
  "
LeafletRadMap.xml,lrm-pre-warn-dont-ask,,Don't ask again
LeafletRadMap.xml,lrm-pre-warn-proceed-btn,,Proceed
LeafletRadMap.xml,lrm-window-title,,Map Tool
LeafletRadMap.xml,lrm-will-use-user-key,,"Will use user-specified arcgis key, beginning with '{1}' to request maps with."
LeafletRadMap.xml,lrm-user-key-invalid,,"There was a arcgis_key.txt file, but it did not contain a valid key"
LeafletRadMap.xml,lrm-err-loading-samples,,Error loading map-selected samples: {1}
LeafletRadMap.xml,lrm-displayed-as,,Displayed as
LeafletRadMap.xml,lrm-measurements-as,,measurements as
DecayActivity.xml,,," dw- short for DecayWindow.cpp, 
       dad- short for DecayActivityDiv
       dcc- short for DecayChainChart
       dcn- DecaySelectNuclide
  "
DecayActivity.xml,dw-qr-window-title,,Decay Tool State
DecayActivity.xml,dw-qr-window-text,,Current State of decay tool state.
DecayActivity.xml,dad-units-label,,Display Units:
DecayActivity.xml,dad-units-label-phone,,Units:
DecayActivity.xml,dad-logy-cb,,Log-Y Scale
DecayActivity.xml,dad-grid-cb,,Grid Lines
DecayActivity.xml,dad-add-nucs,,Add Nuclide...
DecayActivity.xml,dad-remove-all,,Remove All
DecayActivity.xml,dad-sel-nuc-window-title,,Select Nuclide To Add
DecayActivity.xml,dad-mi-act-chart,,Activity Chart
DecayActivity.xml,dad-mi-decay-chain,,Decay Chain
DecayActivity.xml,dad-mi-calc,,Calculator
DecayActivity.xml,dad-arbitrary,,Arbitrary
DecayActivity.xml,dad-time-span-label,,Time Span:
DecayActivity.xml,dad-tt-age,,"
    <div>
      Age can be specified using a combination of time units, similar to '<b>5.3y 8d 22m</b>' or in half lives like '<b>2.5 HL</b>'.
    </div>
    <div>
      Acceptable time units: <b>year</b>, <b>yr</b>, <b>y</b>, <b>day</b>, <b>d</b>, <b>hrs</b>, <b>hour</b>, <b>h</b>, <b>minute</b>,
      <b>min</b>, <b>m</b>, <b>second</b>, <b>s</b>, <b>ms</b>, <b>microseconds</b>, <b>us</b>, <b>nanoseconds</b>, <b>ns</b>, or
      you can specify time period by <b>hh:mm:ss</b>. Half life units can be
      specified using <b>hl</b>, <b>halflife</b>, <b>halflives</b>, <b>half-life</b>, <b>half-lives</b>,
      <b>half lives</b>, or <b>half life</b>.
    </div>
    <div>
      Half life units or time periods can not be mixed with
      other units, and if multiple nuclides are specified the first one is assumed. When multiple time periods are
      specified, they are summed, e.x. '1y6months 3m' is interpreted as
      18 months and 3 minutes
    </div>
  "
DecayActivity.xml,dad-yaxis-label-phone,,Y-Axis:
DecayActivity.xml,dad-yaxis-label,,Y-Axis Type:
DecayActivity.xml,dad-gamma-rate,,Gamma Rate
DecayActivity.xml,dad-beta-rate,,Beta Rate
DecayActivity.xml,dad-alpha-rate,,Alpha Rate
DecayActivity.xml,dad-click-for-more-info,,Click for more information
DecayActivity.xml,dad-tt-double-click,,Double click to edit this source nuclide. Single click to make the decay chain to display this nuclide
DecayActivity.xml,dad-summary-at-time,,Summary at t={1}
DecayActivity.xml,dad-hdr-date,,Date ({1})
DecayActivity.xml,dad-hdr-total-act,,Total Activity
DecayActivity.xml,dad-hdr-total-gammas,,Total Gammas
DecayActivity.xml,dad-yaxis-title-total-gammas,,Gammas/Second
DecayActivity.xml,dad-hdr-total-betas,,Total Betas
DecayActivity.xml,dad-yaxis-title-total-betas,,Betas/Second
DecayActivity.xml,dad-hdr-total-alphas,,Total Alphas
DecayActivity.xml,dad-yaxis-title-total-alphas,,Alphas/Second
DecayActivity.xml,dad-chart-click-more-info,,Click for more information - {1} {2} after T0 we have:
DecayActivity.xml,dcc-window-title-decay-chain,,{1} Decay Chain
DecayActivity.xml,dcc-window-title-decay-through,,Decays through {1}
DecayActivity.xml,dcc-nuc-info-protons,,Protons: {1}
DecayActivity.xml,dcc-nuc-info-mass,,Mass: {1} Da
DecayActivity.xml,dcc-nuc-info-hl-stable,,Half Life: stable
DecayActivity.xml,dcc-nuc-info-hl,,Half Life: {1}
DecayActivity.xml,dcc-nuc-info-br-from,,BR from {1}: {2}
DecayActivity.xml,dcc-nuc-info-br-through,,BR through {1}: {2}
DecayActivity.xml,dcc-nuc-info-specific-act,,Specific Act: {1}
DecayActivity.xml,dcc-nuc-info-decay-mode,,"{1} decays to {2}, BR {3}"
DecayActivity.xml,dcc-particle-window-title,,Decay Particle Energies
DecayActivity.xml,dcc-particles-from,,Particles from {1}
DecayActivity.xml,dcc-nuc-has-no-particles,,This nuclide has no particles from decay
DecayActivity.xml,dcc-particle,,Particle
DecayActivity.xml,dcc-intensity,,Intensity
DecayActivity.xml,dcc-decay-through-window-title,,Decays Through {1}
DecayActivity.xml,,," The following variables are for the decay chain chart, and will be passed to the JavScript as part of a string, so cant have any single quote (') characters! "
DecayActivity.xml,dcc-xAxisTitle,,Decreasing Atomic Mass
DecayActivity.xml,dcc-yAxisTitle,,Increasing Atomic Number
DecayActivity.xml,dcc-clickNucTxt,,Click nuclide for more information.
DecayActivity.xml,dcc-clickNucMoreInfoTxt1,,Double-click nuclide for particles it gives off.
DecayActivity.xml,dcc-clickNucMoreInfoTxt2,,Click a different source nuclide above to
DecayActivity.xml,dcc-clickNucMoreInfoTxt3,,change displayed decay chain.
DecayActivity.xml,dcc-clickNucMblTxt,,Tap nuclide for more information.
DecayActivity.xml,dcc-clickNucMblMoreInfoTxt1,,Touch nuclide for 1 second for particles it gives off.
DecayActivity.xml,dcc-clickNucMblMoreInfoTxt2,,Click a different source nuclide above to
DecayActivity.xml,dcc-clickNucMblMoreInfoTxt3,,change displayed decay chain.
DecayActivity.xml,dcn-initial-age,,Initial Age: 
GammaXsGui.xml,,, gxsg- is short for GammaXsGui 
GammaXsGui.xml,gxsg-tt-material,,"
    You can either enter the name of a pre-defined material or element (clear form text
    and click arrow on right of form to see all predefined options), or you can
    enter a chemical formula such as 'H0.112 O0.88' where the numbers are the
    density in g/cm3, (or use mass fraction and Density field), of the
    preceding element.
  "
GammaXsGui.xml,gxsg-total-atten-xs,,Total att. cross section
GammaXsGui.xml,gxsg-compton-label,,Compton
GammaXsGui.xml,gxsg-rayleigh-label,,Rayleigh
GammaXsGui.xml,gxsg-photoelec-label,,Photoelectric
GammaXsGui.xml,gxsg-pp-label,,Pair production
GammaXsGui.xml,gxsg-mass-avrg-an,,Mass avrg atomic num
GammaXsGui.xml,gxsg-opt-atten,,Attenuation (optional):
GammaXsGui.xml,gxsg-density-label,,Density:
GammaXsGui.xml,gxsg-thickness-label,,Thickness:
GammaXsGui.xml,gxsg-tt-thickness,,Thickness of the attenuator.
GammaXsGui.xml,gxsg-trans-frac-label,,Trans. Frac.
GammaXsGui.xml,gxsg-tt-trans-frac,,This is the fraction of gammas that will make it through the specified shielding.
GammaXsGui.xml,gxsg-tt-distance,,This is the distance from the source center to the detector.
GammaXsGui.xml,gxsg-intrinsic-eff-label,,Intrinsic Efficiency
GammaXsGui.xml,gxsg-tt-intrinsic-eff,,Intrinsic efficiency (in-peak detection efficiency of gammas striking detector face).
GammaXsGui.xml,gxsg-solid-angle-frac-label,,Solid Angle Fraction
GammaXsGui.xml,gxsg-tt-solid-angle-frac,,Fractional solid angle of the selected detector at specified distance.
GammaXsGui.xml,gxsg-det-eff-label,,Detection Efficiency
GammaXsGui.xml,gxsg-tt-det-eff,,Intrinsic efficiency times solid angle fraction. E.g. the fraction of gammas making it out of the shielding that will be detected. Does not include attenuation.
GammaXsGui.xml,gxsg-total-eff-label,,Total Efficiency
GammaXsGui.xml,gxsg-tt-total-eff,,Transmission fraction times detection efficiency. E.g. the fraction of gammas emitted from the source that will be detected.
GammaXsGui.xml,gxsg-warn-suspect,,XS Calculation may be suspect: {1}
GammaXsGui.xml,gxsg-tool-state-title,,Gamma XS Tool State
GammaXsGui.xml,gxsg-tool-state-text,,Current state of xs tool.
HelpSystem.xml,,," hw- is short for HelpWindow
  "
HelpSystem.xml,hw-welcome-link,,Welcome...
HelpSystem.xml,hw-tutorials-link,,Tutorials and usage hints
HelpSystem.xml,hw-err-opening-xml,,Help Page Not Found
HelpSystem.xml,hw-err-opening-json,,Could not open help JSON file at '{1}'.
HelpSystem.xml,hw-search-empty-text,,Search
OneOverR2Calc.xml,,," oor2c- short for OneOverR2Calc
  "
OneOverR2Calc.xml,oor2c-instructions,,Use two measurement at different locations to find distance to an unseen source. E.g. when the source is behind a wall.
OneOverR2Calc.xml,oor2c-near-meas-label,,Near Measurement Intensity:
OneOverR2Calc.xml,oor2c-far-meas-label,,Far Measurement Intensity:
OneOverR2Calc.xml,oor2c-background-intensity,,Background Intensity (optional):
OneOverR2Calc.xml,oor2c-dist-label,,Distance between measurements:
OneOverR2Calc.xml,oor2c-power-law-label,,Power Law
OneOverR2Calc.xml,oor2c-low-scatter,,"Low Scatter or using Peak Area, 1/r^2"
OneOverR2Calc.xml,oor2c-mid-scatter,,"Mid Scatter Dose Rate, 1/r^1.85"
OneOverR2Calc.xml,oor2c-high-scatter,,"High Scatter Dose Rate, 1/r^1.65"
OneOverR2Calc.xml,oor2c-dist-to-near-label,,Dist. near measurement to source:
OneOverR2Calc.xml,oor2c-bottom-message,,"Use the same units for near, background, and far
    measurements. Results are in same units used for
    distance between measurements.
  "
OneOverR2Calc.xml,oor2c-qr-state-title,,1/r2 Calculator State
OneOverR2Calc.xml,oor2c-qr-state-txt,,Current state of 1/r<sup>2</sup> calculator tool.
OneOverR2Calc.xml,oor2c-invalid-near,,Invalid near measurement
OneOverR2Calc.xml,oor2c-invalid-far,,Invalid far measurement
OneOverR2Calc.xml,oor2c-invalid-dist,,Invalid distance
OneOverR2Calc.xml,oor2c-far-larger-than-near,,Far measurement must be less than near one
OneOverR2Calc.xml,oor2c-back-larger-than-far,,The background must be less than the far one
OneOverR2Calc.xml,oor2c-near-is-zero,,The near measurement must be non-zero
OneOverR2Calc.xml,oor2c-far-is-zero,,The far measurement must be non-zero
OneOverR2Calc.xml,oor2c-dist-is-zero,,Distance between measurements must be non-zero
RemoteRid.xml,,," rr- is short for RemoteRid
  "
RemoteRid.xml,rr-mi-url,,URL
RemoteRid.xml,rr-mi-executable-path,,Exe Path
RemoteRid.xml,rr-url-empty-text,,URL of FullSpectrum Service
RemoteRid.xml,rr-exe-path-empty-text,,Path to FullSpectrum executable
RemoteRid.xml,rr-get-detectors,,Retrieve DRFs
RemoteRid.xml,rr-detectors-label,,DRF:
RemoteRid.xml,rr-url-instructions,,"After entering URL of web service, please (optionally) retrieve DRFs, and then press ""<em>Submit</em>"""
RemoteRid.xml,rr-only-disp-samples-cb,,Only Displayed Samples
RemoteRid.xml,rr-tt-only-disp-samples,,"Normally search-mode and portal data are analyzed in their entirety, but selecting this option will cause only the displayed foreground/background to be analyzed."
RemoteRid.xml,rr-submit-ana-btn,,Submit Analysis
RemoteRid.xml,rr-show-dialog-cb,,Show dialog
RemoteRid.xml,rr-always-call-cb,,Always call on spectrum load
RemoteRid.xml,rr-tt-show-dialog,,"If checked, a dialog that must be dismissed by the user will be shown with RID results. If not checked, only a notification that will disappear after a short time, will be shown with RID results."
RemoteRid.xml,rr-gadras-rid-error,,GADRAS RID Error: {1}
RemoteRid.xml,rr-gadras-rid-error-code,,GADRAS RID Error code {1}
RemoteRid.xml,rr-gadras-rid-no-id,,GADRAS RID: nothing identified
RemoteRid.xml,rr-gadras-result,,GADRAS RID: {}
RemoteRid.xml,rr-gadras-fail-parse,,Failed to parse GADRAS RID results.
RemoteRid.xml,rr-rid-results-window-title,,External RID Results
RemoteRid.xml,rr-rid-tool-btn,,RID Tool
RemoteRid.xml,rr-err-incorrect-url,,Error calling analysis: incorrect URL or no internet.
RemoteRid.xml,rr-err-locating-exe,,Error locating executable: '{1}'
RemoteRid.xml,rr-err-creating-tmp-file,,Error creating temp file name.
RemoteRid.xml,rr-err-opening-tmp-file,,Error opening temp file.
RemoteRid.xml,rr-requesting-ana,,Requesting analysis
RemoteRid.xml,rr-err-no-spec,,No displayed spectrum
RemoteRid.xml,rr-requesting-service-info,,Requesting service information.
RemoteRid.xml,rr-error-parsing-service-info,,Error parsing service information results: <code />
RemoteRid.xml,rr-incorrect-url,,incorrect URL or no internet.
RemoteRid.xml,rr-err-requesting-service-info,,Error retrieving service information: <code>{1}</code>
MakeDrf.xml,,," dp- is short for DrfPeak
      dsfs- is short for DrfSpecFileSample
      md- is short for MakeDrf
  "
MakeDrf.xml,dp-back-sub-txt,,will sub. {1} cps for bckgrnd
MakeDrf.xml,dp-no-peak-preview,,Unable to generate preview
MakeDrf.xml,dsfs-sample,,Sample
MakeDrf.xml,dsfs-samples,,Samples
MakeDrf.xml,dsfs-using-num-peaks,, (using {1} of {2} peaks)
MakeDrf.xml,dsfs-back-peak-txt,,These peaks will be subtracted from other samples
MakeDrf.xml,dsfs-is-background-cb,,Is Background?
MakeDrf.xml,dsfs-all-peaks-cb,,All Peaks
MakeDrf.xml,md-det-diam,,Det. Diameter
MakeDrf.xml,md-eff-type,,Efficiency Type
MakeDrf.xml,md-eqn-in-kev,,Eqn. in keV
MakeDrf.xml,md-eqn-in-mev,,Eqn. in MeV
MakeDrf.xml,md-geom-intrinsic-eff,,Intrinsic Eff.
MakeDrf.xml,md-geom-fixed-geom,,Fixed Geometry
MakeDrf.xml,md-geom-fixed-cm2,,Fixed: per cm2
MakeDrf.xml,md-geom-fixed-m2,,Fixed: per m2
MakeDrf.xml,md-geom-fixed-gram,,Fixed: per gram
MakeDrf.xml,md-tt-eff-interpret,,"
    How this efficiency should be interpreted.<br />
    <br />
    Far Field: Point sources, or sources small compared to distance to detector; will allow
    changing detection distance to scale for 1/r2.<br />
    <br />
    Fixed Geometry: For when characterization data geometry and distance matches measurements,
    and you will want to calculate total activity of the source (e.x. Marinelli beaker).\n
    <br />
    Fixed per cm2: similar to total activity, but when calibration data and measurements are
    for surface contamination, with values given per square centimeter.<br />
    <br />
    Fixed per m2: similar to total per cm2, but for per square meter.<br />
    <br />
    Fixed per gram: similar to per cm2, but for per gram of source.
  "
